"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NM","Sierra","35051","3505100000","Governor","statewide",4723,"Democrat","MICHELLE LUJAN GRISHAM",1880
"NM","Sierra","35051","3505100000","Governor","statewide",4723,"Republican","STEVE PEARCE",2843
"NM","Socorro","35053","3505300000","Governor","statewide",6260,"Democrat","MICHELLE LUJAN GRISHAM",3596
"NM","Socorro","35053","3505300000","Governor","statewide",6260,"Republican","STEVE PEARCE",2664
"NM","Taos","35055","3505500000","Governor","statewide",14493,"Democrat","MICHELLE LUJAN GRISHAM",11806
"NM","Taos","35055","3505500000","Governor","statewide",14493,"Republican","STEVE PEARCE",2687
"NM","Torrance","35057","3505700000","Governor","statewide",5365,"Democrat","MICHELLE LUJAN GRISHAM",2048
"NM","Torrance","35057","3505700000","Governor","statewide",5365,"Republican","STEVE PEARCE",3317
"NM","Union","35059","3505900000","Governor","statewide",1474,"Democrat","MICHELLE LUJAN GRISHAM",415
"NM","Union","35059","3505900000","Governor","statewide",1474,"Republican","STEVE PEARCE",1059
"NM","Valencia","35061","3506100000","Governor","statewide",24376,"Democrat","MICHELLE LUJAN GRISHAM",11717
"NM","Valencia","35061","3506100000","Governor","statewide",24376,"Republican","STEVE PEARCE",12659
"NM","Bernalillo","35001","3500100000","US House","1",228708,"Democrat","DEBRA A HAALAND",137467
"NM","Bernalillo","35001","3500100000","US House","1",228708,"Republican","JANICE E ARNOLD-JONES",80839
"NM","Bernalillo","35001","3500100000","US House","1",228708,"Libertarian","LLOYD J PRINCETON",10402
"NM","Sandoval","35043","3504300000","US House","1",10275,"Democrat","DEBRA A HAALAND",5836
"NM","Sandoval","35043","3504300000","US House","1",10275,"Republican","JANICE E ARNOLD-JONES",4026
"NM","Sandoval","35043","3504300000","US House","1",10275,"Libertarian","LLOYD J PRINCETON",413
"NM","Santa Fe","35049","3504900000","US House","1",2522,"Democrat","DEBRA A HAALAND",893
"NM","Santa Fe","35049","3504900000","US House","1",2522,"Republican","JANICE E ARNOLD-JONES",1493
"NM","Santa Fe","35049","3504900000","US House","1",2522,"Libertarian","LLOYD J PRINCETON",136
"NM","Torrance","35057","3505700000","US House","1",5340,"Democrat","DEBRA A HAALAND",1940
"NM","Torrance","35057","3505700000","US House","1",5340,"Republican","JANICE E ARNOLD-JONES",3132
"NM","Torrance","35057","3505700000","US House","1",5340,"Libertarian","LLOYD J PRINCETON",268
"NM","Valencia","35061","3506100000","US House","1",2317,"Democrat","DEBRA A HAALAND",1200
"NM","Valencia","35061","3506100000","US House","1",2317,"Republican","JANICE E ARNOLD-JONES",1017
"NM","Valencia","35061","3506100000","US House","1",2317,"Libertarian","LLOYD J PRINCETON",100
"NM","Bernalillo","35001","3500100000","US House","2",704,"Democrat","XOCHITL TORRES SMALL",536
"NM","Bernalillo","35001","3500100000","US House","2",704,"Republican","YVETTE HERRELL",168
"NM","Catron","35003","3500300000","US House","2",1817,"Democrat","XOCHITL TORRES SMALL",553
