"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"ND","Slope","38087","3808700000","US Senate","statewide",381,"","write-in",1
"ND","Stark","38089","3808900000","US Senate","statewide",12166,"Democrat","Heidi Heitkamp",3151
"ND","Stark","38089","3808900000","US Senate","statewide",12166,"Republican","Kevin Cramer",8945
"ND","Stark","38089","3808900000","US Senate","statewide",12166,"","write-in",70
"ND","Steele","38091","3809100000","US Senate","statewide",960,"Democrat","Heidi Heitkamp",557
"ND","Steele","38091","3809100000","US Senate","statewide",960,"Republican","Kevin Cramer",399
"ND","Steele","38091","3809100000","US Senate","statewide",960,"","write-in",4
"ND","Stutsman","38093","3809300000","US Senate","statewide",9583,"Democrat","Heidi Heitkamp",4027
"ND","Stutsman","38093","3809300000","US Senate","statewide",9583,"Republican","Kevin Cramer",5489
"ND","Stutsman","38093","3809300000","US Senate","statewide",9583,"","write-in",67
"ND","Towner","38095","3809500000","US Senate","statewide",1127,"Democrat","Heidi Heitkamp",497
"ND","Towner","38095","3809500000","US Senate","statewide",1127,"Republican","Kevin Cramer",624
"ND","Towner","38095","3809500000","US Senate","statewide",1127,"","write-in",6
"ND","Traill","38097","3809700000","US Senate","statewide",3742,"Democrat","Heidi Heitkamp",1988
"ND","Traill","38097","3809700000","US Senate","statewide",3742,"Republican","Kevin Cramer",1735
"ND","Traill","38097","3809700000","US Senate","statewide",3742,"","write-in",19
"ND","Walsh","38099","3809900000","US Senate","statewide",4512,"Democrat","Heidi Heitkamp",1937
"ND","Walsh","38099","3809900000","US Senate","statewide",4512,"Republican","Kevin Cramer",2550
"ND","Walsh","38099","3809900000","US Senate","statewide",4512,"","write-in",25
"ND","Ward","38101","3810100000","US Senate","statewide",24128,"Democrat","Heidi Heitkamp",8856
"ND","Ward","38101","3810100000","US Senate","statewide",24128,"Republican","Kevin Cramer",15105
"ND","Ward","38101","3810100000","US Senate","statewide",24128,"","write-in",167
"ND","Wells","38103","3810300000","US Senate","statewide",2233,"Democrat","Heidi Heitkamp",622
"ND","Wells","38103","3810300000","US Senate","statewide",2233,"Republican","Kevin Cramer",1601
"ND","Wells","38103","3810300000","US Senate","statewide",2233,"","write-in",10
"ND","Williams","38105","3810500000","US Senate","statewide",11151,"Democrat","Heidi Heitkamp",2976
"ND","Williams","38105","3810500000","US Senate","statewide",11151,"Republican","Kevin Cramer",8117
"ND","Williams","38105","3810500000","US Senate","statewide",11151,"","write-in",58
