"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Putnam","18133","1813300000","North Putnam School Board, Floyd Township","",2786,"Non Partisan","Shiloh Worth",448
"IN","Putnam","18133","1813300000","North Putnam School Board, Jackson Township","",2468,"Non Partisan","Joan Knapp",2468
"IN","Hendricks","18063","1806300000","North Salem Town Clerk - Treasurer","",158,"Republican","Beth Russell",158
"IN","Hendricks","18063","1806300000","North Salem Town Council, Hendricks County","",154,"Republican","Becky Fancher",154
"IN","Spencer","18147","1814700000","North Spencer School Board, Carter, Harrison Townships Seat 3","",3828,"Non Partisan","Anna Oxley",3828
"IN","Spencer","18147","1814700000","North Spencer School Board, Clay, Huff, Hammond Townships, Seat 1, 2","",6255,"Non Partisan","Brian S Gehlhausen",3217
"IN","Spencer","18147","1814700000","North Spencer School Board, Clay, Huff, Hammond Townships, Seat 1, 2","",6255,"Non Partisan","Lahna Mulzer",3038
"IN","Spencer","18147","1814700000","North Spencer School Board, Grass, Jackson Townships, Seat 2","",3825,"Non Partisan","David L Waninger",3825
"IN","Lake","18089","1808900000","North Township Board Member, Lake County","",62134,"Democrat","Lisa Salinas-Matonovich",21983
"IN","Lake","18089","1808900000","North Township Board Member, Lake County","",62134,"Democrat","Peter Katic",19879
"IN","Lake","18089","1808900000","North Township Board Member, Lake County","",62134,"Democrat","Richard J Novak",20272
"IN","Marshall","18099","1809900000","North Township Board Member, Marshall County","",1813,"Democrat","Angela Huff",583
"IN","Marshall","18099","1809900000","North Township Board Member, Marshall County","",1813,"Democrat","Ronnie R. Mccartney",625
"IN","Marshall","18099","1809900000","North Township Board Member, Marshall County","",1813,"Democrat","Steven M. Davenport",605
"IN","Lake","18089","1808900000","North Township Trustee, Lake County","",37669,"Democrat","Frank J Mrvan",37669
"IN","Marshall","18099","1809900000","North Township Trustee, Marshall County","",1038,"Republican","Chelsea Smith",1038
"IN","Hendricks","18063","1806300000","North West Hendricks School Board, At Large","",2804,"Non Partisan","Cindy Griffith",2804
"IN","Hendricks","18063","1806300000","North West Hendricks School Board, Eel River Township","",2842,"Non Partisan","Brad Williams",2842
"IN","Hendricks","18063","1806300000","North West Hendricks School Board, Union Township","",2541,"Non Partisan","Craig Brelage",2541
"IN","White","18181","1818100000","North White School Board, At Large","",1391,"Non Partisan","Joshua A Robertson",1391
"IN","White","18181","1818100000","North White School Board, Honey Creek Twp","",1439,"Non Partisan","Bradley 'Scott' Williams",1439
"IN","White","18181","1818100000","North White School Board, Liberty Twp","",1569,"Non Partisan","James G Culross",420
"IN","White","18181","1818100000","North White School Board, Liberty Twp","",1569,"Non Partisan","Ricki L Westerhouse",874
"IN","White","18181","1818100000","North White School Board, Liberty Twp","",1569,"Non Partisan","Steven L Reames Jr.",275
"IN","White","18181","1818100000","North White School Board, Monon Twp","",1500,"Non Partisan","Eric Katterhenry",402
"IN","White","18181","1818100000","North White School Board, Monon Twp","",1500,"Non Partisan","Rebecca M Princell",1098
"IN","Orange","18117","1811700000","Northeast Township Board Member, Orange County","",346,"Democrat","Glen Humphreys",107
"IN","Orange","18117","1811700000","Northeast Township Board Member, Orange County","",346,"Democrat","Robert Holsapple",134
"IN","Orange","18117","1811700000","Northeast Township Board Member, Orange County","",346,"Democrat","Terry Kimble",105
"IN","Orange","18117","1811700000","Northeast Township Trustee, Orange County","",141,"Democrat","Joe Brewer",141
"IN","Wayne","18177","1817700000","Northeastern Wayne Schools At Large, District E","",1435,"Non Partisan","Angela Cline",382
"IN","Wayne","18177","1817700000","Northeastern Wayne Schools At Large, District E","",1435,"Non Partisan","Eric Fields",675
"IN","Wayne","18177","1817700000","Northeastern Wayne Schools At Large, District E","",1435,"Non Partisan","Kristin M. Lumpkin",378
"IN","Wayne","18177","1817700000","Northeastern Wayne Schools, District A","",1160,"Non Partisan","Brad Hester",1160
"IN","Wells","18179","1817900000","Northern Wells School Board, At Large","",4574,"Non Partisan","Corey J Krug",4574
"IN","Wells","18179","1817900000","Northern Wells School Board, Rockcreek Twp","",5212,"Non Partisan","Dylan M Mcintosh",575
"IN","Wells","18179","1817900000","Northern Wells School Board, Rockcreek Twp","",5212,"Non Partisan","Jerry L Reinhard",2240
"IN","Wells","18179","1817900000","Northern Wells School Board, Rockcreek Twp","",5212,"Non Partisan","Scott Elzey",2397
"IN","Wells","18179","1817900000","Northern Wells School Board, Union Twp","",5037,"Non Partisan","Donna M Spear",1436
"IN","Wells","18179","1817900000","Northern Wells School Board, Union Twp","",5037,"Non Partisan","Karen K Harris",3601
"IN","Allen","18003","1800300000","Northwest Allen County School Board, District 3","",12302,"Non Partisan","Kristi Kay Schlatter",12302
"IN","Allen","18003","1800300000","Northwest Allen County School Board, District 4","",20686,"Non Partisan","Elizabeth Hathaway",10423
